FileName,gh,rep,RPid,entry,genotype,DaysToAnthesis,Anthesis,FruitSetRipening,DaysToMaturity,DaysToHarvest,ht_1,ht1Age_days,ht_2,ht2Age_days,ht_harvest,Infl_L,Infl_W,Infl_Area,inflorescenceColor,inflorescenceShape,inflorescenceDensity,inflorescenceLeafiness,Moisture,Ash.14,Crude.Fat.14,Crude.Protein.14,Total.AA.14.mgG,Histidine.14.mgG,Isoleucine.14.mgG,Leucine.14.mgG,Lysine.14.mgG,SAA.14.mgG,AAA.14.mgG,Threonine.14.mgG,Tryptophan.14.mgG,Valine.14.mgG,Protein.14_Yield,Yield_g,TSW,totalSeeds,AvgArea_mm2,AvgEccentricity,TotalCount,sumRGB
1834B 1062,34B,1,34B_1,62,PI-634924,54,10,10,74,88,40,35,56,41,129,19,9,171,5,3,5,1,7.003251285,2.702000722,4.44690868,13.51003646,860.8150678,28.76622088,40.58070732,61.22972673,59.49763086,36.22316181,66.22610762,32.71175627,10.64188734,45.5292322,0.676312425,5.006,1.990861619,2514.48918,1.987050521,0.360546245,766,336.5282473
1834B 1063,34B,1,34B_1,63,Ames-13727,41,17,12,70,83,47,35,64,41,132,34,11,374,5,3,5,5,7.508177009,2.715059585,3.529098918,13.3399335,828.3140946,27.21231033,39.30165233,59.50285103,57.27269863,35.48094157,63.24048715,32.26808354,9.627214998,45.06039585,1.642679411,12.314,3.832917706,3212.696161,3.090944756,0.366655086,401,346.697994
1834B 1064,34B,1,34B_1,64,CHEN-33,46,14,12,72,86,45,35,68,41,115,19,26,494,1,3,1,3,7.492987237,2.437790022,4.524707999,14.02722496,842.3096401,27.80807661,40.58845134,59.8871553,52.90283573,34.97504329,64.55053152,32.39733591,8.986567693,44.53465901,1.646235121,11.736,1.925028835,6096.532055,1.963710918,0.364579766,867,368.6082019
1834B 1065,34B,1,34B_1,65,Vikinga,39,14,17,70,83,51,35,76,41,93,24,4,96,12,3,5,7,7.224110141,2.490044045,4.288209101,13.94849356,843.1609186,27.87388143,39.24578827,62.79650637,52.86470881,37.29292162,64.56715529,32.97248379,9.887780975,46.80443904,1.415493126,10.148,2.741811175,3701.203092,2.418907152,0.344157221,519,324.3995701
1834B 1066,34B,1,34B_1,66,PI-614885,48,14,10,72,86,46,35,67,41,131,24,6,144,5,3,5,3,7.083153198,2.50858462,3.462933176,12.04701127,843.8422882,27.12729147,40.04615626,61.99552701,59.08203538,37.70237336,64.48198551,33.41671693,10.13852189,46.41091747,0.857385792,7.117,2.882129278,2469.354881,2.377515619,0.330399693,526,360.3423487
1834B 1067,34B,1,34B_1,67,PI-584524,53,23,4,80,97,42,35,59,41,146,28,11,308,5,3,3,3,7.120089762,2.536766575,4.197611374,13.45595172,858.0082477,28.1410194,40.39793833,61.90999827,55.59908811,38.24221978,65.43891017,32.99385513,10.35314683,46.26975502,0.84436097,6.275,2.667838313,2352.091568,2.609188582,0.317222732,569,359.2024254
1834B 1068,34B,1,34B_1,68,BO-16,50,12,22,84,97,42,35,61,41,117,20,7,140,3,3,7,3,7.565509591,2.40633321,3.793403726,15.0787717,830.6309348,28.14150828,39.69271268,61.97210316,54.03745413,36.41191737,64.2984892,32.0764017,9.889649133,46.29923356,1.479227504,9.81,2.460526316,3986.951872,2.51080746,0.369386312,532,349.3465173
1834B 1069,34B,1,34B_1,69,D-12405,46,14,14,74,88,41,35,56,41,136,41,11,451,13,1,3,5,7.491848,2.853907948,4.510674501,16.26830031,820.7854219,27.90468243,38.46802127,60.23178639,52.01987923,35.20977291,63.90576119,30.78114689,NA,44.76384979,0.538318057,3.309,2.03080308,1629.404659,1.978260985,0.356416098,909,349.4671641
1834B 1070,34B,1,34B_1,70,Ames-13760,52,20,12,84,97,47,35,67,41,167,28,12,336,13,3,3,3,7.448772853,2.335623701,3.943496147,14.06555345,824.8018947,27.67940804,38.90070822,61.77079762,53.90813191,37.90452422,64.32861506,32.24631254,10.01999999,46.70613276,1.00385855,7.137,2.046997389,3486.570153,2.057838375,0.348059847,766,347.5592778
1834B 1071,34B,1,34B_1,71,PI-510543,50,12,30,92,107,46,35,61,41,148,32,8,256,13,3,3,1,7.819313234,2.62539777,3.473328065,14.79480695,801.736585,26.63783577,38.0089291,59.64123596,51.78509123,37.18634355,64.05474692,29.85805456,9.543090403,45.01596597,0.670944495,4.535,1.429397192,3172.666089,1.602189139,0.33781545,1211,363.7040466
1834B 1072,34B,1,34B_1,72,D-12401,62,NA,NA,111,125,35,35,50,41,153,38,11,418,13,3,3,1,7.493024025,2.242314582,4.203222011,12.32570493,856.3888649,28.19295348,41.27168618,64.04357256,55.29459914,37.59750067,69.75818599,32.85855948,10.94276499,47.66177052,0.715260657,5.803,2.007672634,2890.411465,2.13154257,0.276963173,782,454.1728006
1834B 1073,34B,1,34B_1,73,BO-13,46,14,12,72,86,44,35,60,41,107,19,4,76,3,3,5,5,6.969922768,2.495738952,3.570517621,12.2001674,855.1607884,27.49255391,40.25206121,60.10250512,56.68661721,37.26454894,64.16649833,33.09126532,10.58665973,45.69571556,0.824609315,6.759,2.480902778,2724.411477,2.412110773,0.33895034,576,356.2931849
1834B 1074,34B,1,34B_1,74,CHEN-382,56,8,37,101,116,40,35,52,41,161,53,11,583,13,1,3,3,7.611254892,2.61984592,4.483832465,15.11183616,823.5812868,28.19062456,39.62551235,60.27514809,54.99084563,35.78040077,65.86829155,31.11341252,10.17332765,45.08012,0.782037521,5.175,2.149090909,2407.994924,2.292927422,0.30352721,825,421.0155386
1834B 1075,34B,1,34B_1,75,CHEN-147,49,13,30,92,106,43,35,62,41,163,48,6,288,13,1,3,3,7.865005898,2.587378085,5.464034125,16.41746981,827.2776547,27.92645525,40.02241989,61.42000705,52.29335673,NA,NA,30.56298225,9.449693848,45.63004754,0.724502943,4.413,2.728896104,1617.137418,2.668334164,0.302665221,616,450.8987781
1834B 1076,34B,1,34B_1,76,CHEN-404,52,20,29,101,116,43,35,59,41,170,41,11,451,13,1,3,5,7.407315998,2.562067215,3.503897566,12.52954996,814.8067685,26.22472513,39.02447275,60.45935707,55.2393876,36.39314603,63.40975092,31.87543334,9.962622102,45.22640313,0.750018861,5.986,2.538230885,2358.335499,2.337515409,0.329088193,667,386.5251733
1834B 1077,34B,1,34B_1,77,D-12411,48,16,37,101,116,42,35,57,41,128,29,5,145,13,5,5,1,7.139708899,2.741002384,3.637385798,13.62975881,848.4568544,27.20916133,38.73562632,55.70117641,50.98831191,38.42872226,59.95744665,28.90145827,8.788457561,41.54771705,0.33679134,2.471,NA,NA,NA,NA,NA,NA
1834B 1078,34B,1,34B_1,78,D-12184,46,18,28,92,107,39,35,56,41,128,44,10,440,13,3,3,3,7.532247933,2.699275628,3.935324156,13.27040877,878.9410478,29.24456083,40.04414881,61.84529437,52.76838242,35.27083463,63.47770201,31.43458166,8.352808605,45.05376938,0.742744779,5.597,1.702898551,3286.748936,2.061924477,0.295892223,276,195.7051955
1834B 1079,34B,1,34B_1,79,D-9973,50,18,43,111,126,45,35,57,41,142,32,9,288,13,5,5,1,8.031565001,2.806497814,4.160793676,18.06482256,801.802463,27.90335699,NA,62.58503969,NA,NA,NA,29.79098569,NA,NA,0.771367923,4.27,3.281862745,1301.090366,3.269129118,0.30671287,408,402.3732408
1834B 1080,34B,1,34B_1,80,D-12175,57,13,31,101,116,36,35,50,41,146,42,8,336,13,1,3,1,7.664787053,2.506386252,3.97363734,13.52624538,831.1461041,27.5112332,39.35707802,65.33042958,54.10931853,37.11971122,67.00908606,31.54728077,10.05488956,47.56805646,0.511968388,3.785,1.871670702,2022.257439,2.047306323,0.34243673,826,407.2811145
1834B 1081,34B,1,34B_1,81,Ames-13726,44,14,14,72,86,45,35,64,41,132,28,6,168,14,3,5,3,7.257640267,2.463765226,3.545879806,12.63956372,829.8254051,26.70441068,38.49542779,60.21519073,58.14787949,37.72726644,62.95263536,32.73189833,9.849187114,44.81825296,0.81929652,6.482,1.153127247,5621.235661,2.643239884,0.330976725,1391,285.69331
1834B 1082,34B,1,34B_1,82,D-12253,55,13,33,101,116,45,35,64,41,165,50,8,400,13,5,3,1,7.617446657,2.584888976,3.988271744,15.28990518,818.8095655,27.56570124,38.60789485,60.22220931,54.59330416,37.62048347,64.01260853,31.05453987,9.833993332,44.68814149,0.939717572,6.146,2.9778157,2063.92894,3.043120114,0.29449052,586,424.0815678
1834B 1083,34B,1,34B_1,83,PI-665283,48,14,12,74,88,43,35,65,41,136,28,11,308,13,3,1,5,6.888304267,2.786170331,3.441870672,13.11193357,833.8055716,26.99373298,38.72150298,59.09816188,57.79212665,37.29334407,62.81398108,32.40324802,10.77351225,43.90719764,1.324305291,10.1,3.114545455,3242.848803,2.89814018,0.350383081,550,353.6157616
1834B 1084,34B,1,34B_1,84,EMBRAPA-Brazil,39,14,15,68,81,46,35,60,41,74,22,5,110,1,3,5,5,7.541857362,2.335138022,3.608251402,12.57788022,844.0926698,27.29677452,41.29867168,63.41473456,55.8154979,38.88078753,66.41831917,32.98522627,10.10418265,46.69261703,0.802091422,6.377,2.183486239,2920.558824,2.192183475,0.340455666,654,395.7357374
1834B 1085,34B,1,34B_1,85,D-12320,43,21,28,92,107,44,35,59,41,159,56,8,448,13,3,1,5,7.770887107,2.408401141,4.205500594,15.00220911,829.371569,28.06649034,38.77690392,59.32513778,53.30833432,37.39509629,65.7342896,30.66660993,10.3537983,44.64209641,0.558232201,3.721,2.166666667,1717.384615,2.199121464,0.306675548,744,374.144845
1834B 1086,34B,1,34B_1,86,Nde-09,43,17,12,72,86,44,35,61,41,105,17,6,102,5,3,5,3,6.925150129,2.490590271,3.437781781,11.71461799,848.5563559,26.96180835,39.37043457,61.26834223,59.81702749,39.25025446,64.586116,33.54807739,10.96093696,45.51435802,0.884219366,7.548,3.246808511,2324.74443,2.931269399,0.350848758,470,358.4165629
1834B 1087,34B,1,34B_1,87,Ames-13742,46,12,14,72,86,57,35,86,41,155,31,27,837,13,3,1,3,7.141466987,2.732109947,3.93688626,12.78962974,827.7305383,26.98248634,39.47831365,60.32664293,57.20452758,36.57421021,63.12592536,31.96138617,10.44292039,44.77574193,1.379873153,10.789,3.260180995,3309.325468,2.970253876,0.37153088,442,374.7389688
1834B 1088,34B,1,34B_1,88,PI-665277,53,11,47,111,126,58,35,85,41,203,42,14,588,13,3,1,1,7.750072677,2.739756878,1.844805058,14.07618916,839.6019137,27.9645203,36.72685343,57.38287403,58.20950055,35.7578408,62.91372392,29.8252376,10.83487293,41.84654921,0.164128366,1.166,2.534782609,460,2.69632272,0.397198809,460,403.5371796
1834B 1089,34B,1,34B_1,89,RU-2,39,11,18,68,81,50,35,67,41,81,28,7,196,15,3,3,5,7.227033103,2.428877342,3.70827688,11.9239526,870.1252649,27.91317963,40.27898336,60.5876476,58.72782525,40.31745719,67.158686,33.86326179,10.45726478,46.68669071,0.75967502,6.371,2.380758808,2676.037564,2.438394216,0.345830738,738,385.10865
1834B 1090,34B,1,34B_1,90,D-12282,48,14,10,72,86,41,35,55,41,119,23,11,253,13,3,5,3,6.89769792,2.489216712,3.476301636,12.42216146,847.8953734,27.41499037,39.58779711,61.88328614,59.07270896,38.24759639,64.52951087,33.37030847,10.71578911,46.03333876,1.141099752,9.186,2.404347826,3820.578662,2.316726893,0.317076898,690,373.4920223
1834B 1091,34B,1,34B_1,91,BO-17,53,11,20,84,97,37,35,53,41,110,9,20,180,5,3,5,3,7.400858129,2.612257007,4.694965097,16.74057353,825.7047999,28.08896293,39.43693084,58.91961678,54.21051835,NA,64.93679577,31.20786151,NA,44.69733159,1.404031902,8.387,2.619932432,3201.227595,2.985013071,0.296224803,592,406.6960084
1834B 1092,34B,1,34B_1,92,CHEN-109,53,15,33,101,116,48,35,65,41,137,10,8,80,13,5,5,3,7.642849392,2.76563168,4.277274964,15.41999256,811.7771806,26.98980134,39.1426508,62.22047432,56.2565704,NA,64.9759942,30.36489547,9.882009819,44.72567124,0.635920493,4.124,2.635514019,1564.780142,2.803471431,0.319496188,535,388.0394719
1834B 1093,34B,1,34B_1,93,654,48,16,20,84,97,52,35,69,41,144,28,6,168,14,5,5,1,7.692332545,2.990197394,3.924963596,15.9019662,812.3085061,27.27568454,38.10262421,55.70387127,56.20348255,NA,64.20078401,29.3946004,NA,42.25256233,0.420607006,2.645,3.311111111,798.8255034,3.040767846,0.367428514,405,346.5841632
1834B 1094,34B,1,34B_1,94,CHEN-66,46,18,10,74,88,45,35,63,41,126,26,6,156,3,3,5,3,7.102888422,2.566026135,4.187987726,13.14924119,847.8898704,27.69905851,40.52667125,59.98038849,56.28541196,36.54784885,64.7518465,32.88941986,9.916746054,45.56951669,1.100985965,8.373,2.547752809,3286.425579,2.545049479,0.347419836,712,373.1997619
1834B 1095,34B,1,34B_1,95,PI-614888,43,15,14,72,86,55,35,73,41,128,24,28,672,3,3,1,1,7.205534435,2.441003617,4.199052427,13.27307284,846.1502144,27.97947861,40.28954216,62.74566484,52.89941857,35.5123612,64.61346737,33.12177256,10.21576089,46.09146468,1.089852011,8.211,1.836294416,4471.505183,1.966847101,0.386962195,788,365.7741557
1834B 1096,34B,1,34B_1,96,PI-634923,39,9,18,66,80,41,35,63,41,90,13,15,195,5,3,5,5,7.233693977,2.519730934,3.70420254,12.74705258,820.3697421,26.70776943,39.05795224,59.07625812,57.27547498,37.45340291,63.60318714,32.55910947,10.15789707,44.9977253,1.081587411,8.485,3.199541284,2651.942652,3.203278383,0.369586679,436,380.2800589
1834B 1097,34B,1,34B_1,97,NSL-86649,46,14,12,72,86,43,35,62,41,108,14,23,322,1,3,1,3,7.473349669,2.475852498,4.520426006,13.82594922,847.7864777,28.39335337,40.57529463,61.05022791,53.09648659,34.71515238,64.59130133,32.54089527,9.314886594,45.26311628,1.261064828,9.121,1.807159353,5047.147604,1.894850709,0.36806525,866,363.1044554
1834B 1098,34B,1,34B_1,98,BO-46-2,46,18,28,92,86,44,35,67,41,146,28,8,224,13,3,3,5,6.91976876,2.431109245,3.501191567,12.74745425,853.5037648,27.77170298,40.17970872,62.24814783,56.01119321,37.75398505,64.23332669,33.95563305,10.36525197,47.18126568,1.045928621,8.205,2.474302496,3316.086053,2.117493752,0.3355994,681,347.3364529
1834B 1099,34B,1,34B_1,99,BO-29,42,16,12,70,83,44,35,62,41,98,18,6,108,5,3,5,3,7.039111992,2.450692828,3.864473315,12.66637828,864.7991771,28.31211174,40.76830831,59.52233964,57.6952227,38.20254443,66.33718541,33.47982747,10.56528563,45.9405165,0.770875782,6.086,2.146842878,2834.860465,2.381154481,0.341741435,681,376.3037625
1834B 1100,34B,1,34B_1,100,PI-614880,50,14,20,84,97,45,35,59,41,136,31,13,403,13,3,3,3,7.226838531,2.250366288,4.209836543,13.41661271,846.3234731,28.39395583,41.04621295,63.73691655,53.32179794,36.41179365,63.9640038,32.3985041,9.111656878,47.67744925,1.263442419,9.417,1.833675565,5135.586786,2.029618272,0.368973753,487,288.1139763
1834B 1101,34B,1,34B_1,101,D-12183,53,19,46,118,133,49,35,68,41,189,41,14,574,13,3,1,1,7.330393805,2.508584347,3.849575828,14.0122926,839.5224533,28.04201883,40.15320236,61.3631963,54.99460541,36.47108298,64.36688526,31.83903493,10.21979185,45.31024738,0.754842202,5.387,2.75,1958.909091,2.919107167,0.317258029,528,395.8842181
1834B 1102,34B,1,34B_1,102,CHEN-415,53,11,37,101,116,48,35,70,41,174,35,6,210,13,3,3,1,7.46891145,2.829938042,4.624019919,16.10209255,804.022386,27.79563551,38.92016466,60.20716164,54.91577169,34.84999284,63.00677592,30.45988343,NA,43.71169314,0.817020176,5.074,3.277078086,1548.330515,3.471840605,0.286120945,397,379.6364578
1834B 1103,34B,1,34B_1,103,BO-03,39,13,16,68,81,41,35,54,41,69,19,6,114,12,3,5,5,6.988419024,2.435265065,3.367184512,12.64292824,854.6479736,27.70748618,39.96465677,62.11270931,56.22916617,37.87493484,64.16994173,33.95779989,10.45516589,46.51649545,0.884878548,6.999,2.775793651,2521.441029,2.420078045,0.343005225,504,296.1213519
1834B 1104,34B,1,34B_1,104,CHEN-218,48,20,24,92,107,47,35,61,41,138,31,11,341,13,3,1,1,7.680417686,2.776461274,4.157658545,15.81965634,807.1918185,27.15844769,38.20215188,59.56292489,53.15878724,NA,63.86836735,30.19971817,9.385610011,44.2834907,0.669646053,4.233,3.013157895,1404.838428,3.405928782,0.356117859,456,383.5354379
1834B 1105,34B,1,34B_1,105,NL-6,37,15,20,72,86,41,35,55,41,76,17,7,119,12,3,5,3,7.152155467,2.450532069,4.11071665,12.84766735,852.6105534,27.63764468,39.26443385,58.03923045,55.24464212,36.50712712,63.60299688,32.80300612,10.1676472,44.27467164,1.069568307,8.325,2.599078341,3203.058511,2.486698692,0.349170432,651,384.2478334
1834B 1106,34B,1,34B_1,106,CHEN-65,60,4,47,111,125,47,35,69,41,187,35,18,630,13,3,1,1,7.351146419,2.960998481,4.288592327,14.65823058,811.1954071,26.63966777,38.26480124,58.58576778,52.46781168,37.28802738,64.03074242,30.4422815,9.761312043,44.33376691,0.464812492,3.171,2.82278481,1123.358744,2.843919108,0.31950052,553,448.7755153
1834B 1107,34B,1,34B_1,107,BO-32,43,11,14,68,81,44,35,60,41,86,26,6,156,1,3,3,3,7.212217976,2.682792416,3.694858975,13.65979736,840.8754759,27.96347078,39.13706439,58.61716597,57.47712679,35.87589767,63.14833746,32.59059927,10.12585949,45.10086438,0.71386101,5.226,1.689940828,3092.415966,1.829629032,0.360458747,845,373.0603421
1834B 1108,34B,1,34B_1,108,BO-31,41,12,15,68,81,45,35,67,41,98,21,10,210,1,3,5,5,7.529062298,2.387908525,3.838800937,14.01195787,844.0123232,27.97879094,40.7567624,61.06885899,54.13221036,38.13823855,66.48994013,32.61046116,10.02632379,46.55405142,0.928292209,6.625,2.108603667,3141.889632,2.1675031,0.371811036,709,382.7382413
1834B 1109,34B,1,34B_1,109,PI-634925,43,15,14,72,86,52,35,73,41,128,21,8,168,5,3,5,5,7.306481996,2.486888459,4.105570363,13.03309624,827.1675553,27.27814492,39.29823184,61.41253902,54.46286279,38.48524185,62.84800678,32.45864735,8.906130635,46.33345905,1.384245152,10.621,3.129541864,3393.787481,2.56130615,0.332824157,633,281.6797011
1834B 1110,34B,1,34B_1,110,CHEN-222,48,14,22,84,97,44,35,62,41,181,43,7,301,13,3,3,5,7.905609128,2.386092674,4.005394227,15.01977038,808.1216856,26.80246542,38.61292333,61.74452062,50.75821449,37.95334155,65.53937021,30.67651405,9.49674715,45.52000109,0.737771121,4.912,2.067400275,2375.930805,2.18381434,0.292857959,727,429.2521299
1834B 1111,34B,1,34B_1,111,CHEN-64,48,12,12,72,86,43,35,58,41,118,24,14,336,1,3,3,3,7.123751289,2.494248328,4.108405502,13.58841921,866.1522919,28.78428434,41.42755296,60.818082,53.40556036,35.59132111,65.88894918,32.67075136,10.13569174,45.88747336,1.113570954,8.195,1.68,4877.97619,1.778283462,0.367944816,875,370.6502858
1834B 1112,34B,1,34B_1,112,D-12119,55,17,29,101,116,38,35,50,41,136,37,10,370,13,3,3,1,7.613505347,2.545751124,4.075146196,13.81503902,828.4539428,27.22998928,38.5614128,61.84537813,53.7424127,37.75819241,65.79924018,31.31082062,9.785838092,46.29950392,0.540168026,3.91,2.038944724,1917.658657,2.214556841,0.323582648,796,428.7313208
1834B 1113,34B,1,34B_1,113,Redhead,46,12,14,72,86,48,35,66,41,126,22,10,220,6,3,3,3,6.752318016,2.581517249,3.016727974,10.79127558,855.1192959,26.40458667,37.84997488,59.57503803,63.4641846,39.78968346,62.66410456,33.99974116,11.36589247,44.3384154,0.896215437,8.305,2.966403162,2799.686875,2.751842393,0.307931643,506,400.1595045
1834B 1114,34B,1,34B_1,114,Ames-13728,58,14,20,92,107,45,35,62,41,158,26,6,156,5,3,5,5,7.481480007,2.397627806,4.666452071,13.91533489,839.5190328,28.30265572,40.77466523,63.40577995,55.73732263,37.24723216,67.30179762,32.67449469,10.57937366,47.84625001,0.805419583,5.788,2.917491749,1983.895928,2.457503336,0.359303801,606,360.5860046
1834B 1115,34B,1,34B_1,115,D-12079,63,NA,NA,NA,171,50,35,62,41,194,25,6,150,15,3,5,1,7.477449191,2.928224811,4.658897534,15.39283081,879.8063371,29.68973289,40.21089167,58.36422417,56.09711257,NA,67.94758285,30.62685002,NA,43.37513406,0.209034642,1.358,2.102167183,646,2.22846728,0.332414967,646,368.5213807
1834B 1116,34B,1,34B_1,116,Chucapaca,41,60,NA,92,107,51,35,73,41,166,60,8,480,13,3,1,3,7.856591437,2.422748065,4.040648958,14.79721416,809.9470789,27.19003668,39.05634562,60.95896784,53.80379707,38.15146936,66.06529461,30.96111743,9.829338407,45.79475686,0.726395243,4.909,2.943014706,1668.017489,2.918027977,0.347875036,544,428.2781228
1834B 1117,34B,1,34B_1,117,CHEN-319,59,13,29,101,116,40,35,62,41,171,29,9,261,13,5,5,3,8.110357095,2.934745502,5.22847746,17.19484755,794.0733901,26.87871114,38.50955215,57.30318579,51.62106871,NA,64.12985346,29.31715142,NA,42.93464566,0.715821504,4.163,3.344262295,1244.818627,3.31412482,0.3093739,488,424.0908634
1834B 1118,34B,1,34B_1,118,Ames-13754,49,11,14,74,88,51,35,72,41,160,38,12,456,14,3,3,5,7.396709231,2.408310022,3.259126389,12.94348414,812.3614693,26.43826916,38.54918737,62.88736676,57.17428429,36.6417826,62.81680776,32.69518451,10.0454074,47.02388229,1.237655953,9.562,3.2079566,2980.713641,2.836974273,0.296379122,553,301.965019
1834B 1119,34B,1,34B_1,119,Ames-13755,48,10,14,72,86,36,35,48,41,113,23,9,207,13,3,5,3,7.170742388,2.639974423,3.675755082,12.63206596,826.6618101,26.47027108,38.55559841,59.74330874,56.84407676,37.11039711,62.49185196,32.41306561,9.669122275,44.22810384,0.961679182,7.613,3.423529412,2223.728522,2.837471485,0.325592106,510,385.0716749
1834B 1120,34B,1,34B_1,120,Ames-13750,59,13,20,92,106,43,35,60,41,162,33,13,429,5,3,1,3,7.473825466,2.696063246,3.645655554,14.0895795,808.4735914,26.99399094,37.45242334,59.25088599,55.97855226,36.7276946,61.98781423,31.2227533,9.840462855,44.77197459,1.267639468,8.997,2.125344353,4233.196371,2.304926421,0.367597279,726,395.2664515
1834B 1121,34B,1,34B_1,121,CHEN-159,49,15,28,92,125,42,35,60,41,158,56,19,1064,13,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.671,1.768211921,379.4794007,2.075184556,0.274837709,151,261.2971114
1834B 1122,34B,1,34B_1,122,CHEN-423,50,20,31,101,116,41,35,59,41,152,41,13,533,13,3,1,1,7.22871805,2.905577393,3.969389935,15.61098465,822.2614975,27.87262072,38.58482117,58.24809763,55.89983171,35.18789788,62.78897281,31.15939901,10.05214795,43.626055,0.872185712,5.587,1.835,3044.686649,2.226061296,0.315244503,800,396.7257132
1834B 1123,34B,1,34B_1,123,Ames-13731,52,10,12,74,88,40,35,55,41,116,23,10,230,13,3,1,5,7.215969507,2.77844238,3.641234742,13.1514129,838.731882,27.38264535,39.35381733,59.49391741,57.13689643,37.48942409,63.54473219,32.34516375,10.62114291,44.79340069,1.055400885,8.025,3.355731225,2391.431095,2.881817377,0.331953617,506,343.9947908
1834B 1124,34B,1,34B_1,124,Ames-13748,61,11,39,111,126,31,35,45,41,143,32,12,384,13,3,1,3,7.619406103,2.781602389,2.538328167,14.53867211,825.8510489,27.43329756,38.2258996,59.49735157,56.85156123,36.3154203,63.55813725,31.64813515,10.21201536,44.93213029,0.798027712,5.489,3.919168591,1400.552151,3.114389046,0.342534293,433,312.8418155
1834B 1125,34B,1,34B_1,125,CHEN-226,48,12,14,74,88,52,35,73,41,150,34,12,408,13,5,5,1,8.086688151,2.847834119,3.017488886,16.58701781,786.7027973,25.92903685,37.56901389,59.0382308,51.90930028,NA,62.74010321,28.80543264,NA,42.73342159,0.554006395,3.34,2.409385113,1386.245803,2.629533213,0.298055961,618,449.108816
1834B 1126,34B,1,34B_1,126,BO-30,48,14,8,70,83,44,35,54,41,85,10,16,160,15,3,3,3,7.275352935,2.485496179,2.769293304,9.241481301,901.9087995,27.04814326,42.04774264,63.18370817,62.19223575,40.64915712,68.30396325,35.02762423,11.1706088,46.90919658,0.810385495,8.769,3.016245487,2907.256732,2.752017095,0.325460718,554,416.8295124
1834B 1127,34B,1,34B_1,127,Bouchane-4,34,10,18,62,76,49,35,65,41,78,19,6,114,5,3,5,3,7.690996829,2.814387511,3.58357367,14.8050349,829.2322536,27.33909269,39.07608825,59.64491266,52.65881599,37.51061494,63.87621824,31.13842031,9.887706108,44.44646707,1.025988919,6.93,3.151589242,2198.890613,3.29551597,0.351159502,409,385.3295411
1834B 1128,34B,1,34B_1,128,PI-614883,42,18,10,70,83,50,35,75,41,121,15,25,375,1,3,1,3,7.530530482,2.564074305,4.669023444,14.04455189,852.2055009,28.57062806,40.82123053,60.54151408,53.13977612,36.26313623,65.64250107,32.41860474,9.10778397,44.9836736,1.548411846,11.025,1.989690722,5541.062176,2.003938439,0.363389873,873,364.7258314
1834B 1129,34B,1,34B_1,129,D-12387,50,14,37,101,116,33,35,48,41,114,41,9,369,13,1,1,1,8.149043619,2.783417401,2.769729239,13.17830034,865.3572688,28.87626892,39.66650307,58.59774745,53.0018102,36.23914997,64.51481474,30.4775565,8.5707687,43.92650305,0.177907055,1.35,1.572609209,858.4459459,1.895692277,0.295941495,847,155.0138415
1834B 1130,34B,1,34B_1,130,CHEN-205,70,4,44,118,133,48,35,67,41,195,50,7,350,13,1,1,1,7.458368824,2.679662892,3.589303931,13.32285117,834.0001147,27.63063448,39.47262823,60.58027397,55.53872848,38.1459826,66.73248428,31.94608453,9.683975168,45.55126482,0.828148429,6.216,2.447706422,2539.52024,2.389590269,0.340556223,545,428.3032303
1834B 1131,34B,1,34B_1,131,CHEN-256,52,12,37,101,116,52,35,71,41,184,49,8,392,13,1,1,3,7.67783872,2.528726495,4.076055512,12.94094684,834.8476087,27.1210427,39.50183695,63.7848798,52.97437092,39.36650972,68.22677139,32.03222993,9.823358688,47.23029462,0.671635141,5.19,2.294520548,2261.910448,2.339853455,0.318029509,584,427.4904693
1834B 1132,34B,1,34B_1,132,D-12289,55,17,39,111,126,43,35,56,41,137,44,8,352,13,1,1,3,7.575433414,2.544567503,4.217902853,14.15286307,837.6982545,27.83948338,39.5019119,59.11195931,52.93685435,37.98148753,66.59301274,31.00365326,10.27620204,44.78957724,0.608856169,4.302,1.793397231,2398.799287,1.890087009,0.333562559,939,400.4996327
1834B 1133,34B,1,34B_1,133,Ames-13761,40,18,14,72,86,50,35,72,41,128,33,6,198,5,3,3,3,7.233288837,2.513096462,3.246171482,11.87914607,848.3909703,26.88320636,39.03187647,59.70185183,57.28174512,39.41473978,64.6219373,32.82210766,10.29859559,45.32297616,0.898301026,7.562,3.035335689,2491.322468,2.769820916,0.340986959,566,407.8607751
1834B 1134,34B,1,34B_1,134,Ollague,NA,NA,NA,NA,155,NA,13,NA,19,76,NA,NA,NA,13,3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183,NA,NA,NA,NA,NA,NA
1834B 1135,34B,1,34B_1,135,Ames-13740,46,12,14,72,86,46,35,66,41,138,30,8,240,14,3,7,3,7.269583321,2.478672877,2.701312505,11.90489942,857.0870837,27.04704649,39.0610142,60.03388832,57.27652802,39.30933297,64.72156027,33.51158678,10.46712511,45.96331018,1.410016287,11.844,3.485416667,3398.158996,2.975331004,0.355138168,480,275.9168284
