"","Yield_g","TSW","Lysine.14.mgG"
"2146",10.46,2.981378026,61.74929884
"2147",8.986,3.118829982,59.08828495
"2148",9.517,2.727121464,55.9945304
"2149",8.042,2.74573055,55.97312272
"2150",10.821,4.21761658,60.89245428
"2151",10.344,4.076923077,57.18560584
"2152",9.148,3.647577093,57.55079286
"2153",1.643,3.122137405,51.22243754
"2154",8.082,3.705494505,61.45812587
"2155",8.87,4.111638955,61.79811264
"2156",7.39,3.309473684,61.21791512
"2157",9.146,2.929602888,58.10376248
"2158",9.909,3.263261297,60.89778909
"2159",9.998,3.019130435,61.72981233
"2160",6.867,3.300813008,57.37532288
"2161",8.973,3.030368764,55.47750542
"2162",9.159,3.343601896,58.40112585
"2163",8.178,2.984848485,58.12649581
"2164",11.451,3.299785867,59.5362044
"2165",9.697,3.28172043,59.53922426
"2166",8.572,3.316,60.80654327
"2167",3.813,1.850961538,53.84743865
"2168",5.793,1.790804598,52.79141343
"2169",3.128,2.431775701,53.98986272
"2170",5.222,2.157142857,51.6814827
"2171",6.016,3.558603491,53.78486054
"2172",6.518,1.956609485,51.3385759
"2173",5.386,2.15060241,51.57211192
"2174",4.495,2.346036585,52.34707785
"2175",3.742,1.955927052,50.37393899
"2176",8.082,2.12012012,53.41404949
"2177",6.493,3.26899384,54.97273988
"2178",8.562,3.371244635,59.08705751
"2179",8.551,2.938223938,60.09419789
"2180",1.338,1.014459665,52.68273334
"2181",8.576,3.014925373,59.40325704
"2182",5.609,1.876095119,50.45495848
"2183",6.43,2.117445838,53.51130658
"2184",3.883,1.883916084,51.04711344
"2185",0.546,1.275943396,61.07577167
"2186",9.144,3.582251082,57.94098755
"2187",7.33,1.649740933,54.6869303
"2188",3.439,2.108108108,56.16553631
"2189",7.863,1.78625,55.42130978
"2190",7.493,2.856343284,55.95181585
"2191",7.707,2.823423423,59.02070727
"2192",7.778,3.118393235,62.5586645
"2193",0.561,1.353658537,61.07577167
"2194",6.907,3.823943662,53.41043809
"2195",7.641,2.308056872,63.02946636
"2196",7.011,2.772,57.191216
"2197",1.922,3.508997429,55.58255674
"2198",7.26,2.679310345,58.86520556
"2199",9.122,3.125506073,53.61232242
"2200",8.057,3.293650794,59.33334763
"2201",6.865,3.282758621,58.31936866
"2202",9.623,3.870879121,61.21972881
"2203",10.334,3.480487805,60.01830604
"2204",7.938,3.690789474,57.99439365
"2205",9.567,3.739030023,60.86329656
"2206",9.303,3.798642534,60.85360303
"2207",7.755,3.065088757,57.43910178
"2208",7.846,3.619385343,56.20637334
"2209",6.442,3.856097561,53.48874105
"2210",5.919,1.958333333,51.39064307
"2211",4.593,3.359477124,60.64100187
"2212",3.495,1.37512054,55.37346128
"2213",2.725,2.683111954,57.48336542
"2214",5.98,2.717314488,55.41834804
"2215",7.644,3.15483871,57.09721769
"2216",3.242,2.533333333,54.69024865
"2217",6.052,2.460949464,51.30455599
"2218",1.827,2.156398104,55.07970331
"2219",7.4,3.312359551,57.27367145
"2220",8.887,2.961111111,59.25981782
"2221",9.032,2.701468189,59.772532
"2222",6.212,2.106578947,59.39566594
"2223",9.712,3.474770642,55.9975623
"2224",6.547,1.811764706,52.93516983
"2225",8.99,3.166666667,51.83013233
"2226",7.202,2.92,61.99196897
"2227",8.337,2.688888889,57.50425848
"2228",7.253,2.352788586,54.39981034
"2229",5.421,2.157601116,50.54004733
"2230",3.439,1.688216893,53.21852879
"2231",5.826,2.037712895,53.01501942
"2232",4.278,1.591476091,56.87944825
"2233",7.138,2.597426471,59.33712935
"2234",5.949,3.868932039,52.33293082
"2235",3.114,2.294498382,52.33873793
"2236",0.223,0.936440678,56.98243102
"2237",3.032,1.87587822,50.73636874
"2238",4.936,2.305806452,50.2656441
"2239",2.709,2.601178782,56.11026186
"2240",3.552,1.666666667,53.69587421
"2241",6.56,2.827402135,59.03096128
"2242",2.882,3.048997773,56.8158215
"2243",9.692,3.211494253,56.94529241
"2244",8.308,2.555384615,55.49740067
"2245",6.204,1.970963995,53.53837299
"2246",9.488,3.037807183,58.83938625
"2247",7.519,3.3798627,57.01239574
"2248",1.016,2.179265659,58.37081263
"2249",8.396,2.679727428,56.67591743
"2250",8.857,3.312101911,60.32914156
"2251",7.378,2.41775837,56.77603338
"2252",3.219,2.690017513,51.35035772
"2253",4.239,3.148619958,57.55184365
"2254",6.595,2.400936037,60.56525957
"2255",7.986,2.019178082,52.36214799
"2256",10.148,3.786240786,57.29271905
"2257",6.609,1.666303162,53.60186323
"2258",7.109,2.726829268,55.79085579
"2259",9.51,2.649206349,58.13912254
"2260",6.377,1.85255648,54.92232765
"2261",0.472,2.440414508,50.72784673
"2262",4.948,3.241758242,55.05822427
"2263",10.458,3.253333333,58.19895672
"2264",3.984,2.541195477,53.21917798
"2265",8.674,3.202247191,55.20940893
"2266",0.025,2.016393443,56.16616711
"2267",7.132,1.976744186,55.88927131
"2268",7.775,2.465753425,55.90769742
"2269",9.021,3.820093458,55.36275982
"2270",5.628,1.93133583,51.49261475
"2271",7.006,1.887816647,51.32759653
"2272",4.027,2.18469657,51.90526372
"2273",9.026,3.669014085,61.62215879
"2274",6.49,2.089591568,57.50605647
"2275",2.594,1.824933687,57.62016972
"2276",6.3,2.233285917,52.79212302
"2277",0.18,1.075078206,49.07286955
"2278",8.204,2.959923664,57.64776782
"2279",9.693,3.971751412,56.6225217
"2280",9.219,2.441307578,58.75253376
"2281",6.103,3.020979021,52.7135425
"2282",5.341,2.274671053,58.33921556
"2283",10.339,3.458158996,58.04676546
"2284",1.927,1.954207921,56.46573687
"2285",4.817,2.082865169,53.63906187
"2286",9.711,3.368421053,56.97463134
"2287",9.455,3.243956044,56.77492669
"2288",6.88,1.718786464,52.24232805
"2289",6.442,1.931956258,52.59409385
"2290",6.84,2.512411348,54.25569924
"2291",5.177,2.448330684,51.08303488
"2292",4.014,2.490228013,52.23436682
"2293",8.125,3.402489627,59.26163488
"2294",5.789,4.013513514,54.3322304
"2295",8.506,3.495475113,58.3449591
"2296",7.16,3.466200466,53.24204261
"2297",7.208,2.223175966,60.13548783
"2298",2.517,2.4045677,54.57253507
"2299",11.039,3.551252847,60.1889437
"2300",5.322,4.193939394,55.54644856
"2301",9.816,3.928571429,55.95206817
"2302",4.779,2.147754137,51.26512812
"2303",2.275,3.207612457,56.58593496
"2304",0.774,1.455743879,55.18599214
"2305",5.306,2.67,51.85985725
"2306",4.641,3.150735294,54.16133837
"2307",9.072,3.530503979,58.55790104
"2308",2.586,3.32853717,58.13160667
"2309",5.908,1.935242839,51.41919881
"2310",8.136,2.966601179,54.94200846
"2311",3.223,3.454054054,54.31081311
"2312",6.677,1.929866989,50.13035868
"2313",2.374,3.727272727,51.5442918
"2314",1.065,2.577669903,61.07069071
"2315",4.45,2.988713318,54.94830699
"2316",4.294,2.0625,54.10747667
"2317",3.61,3.889162562,58.79033998
"2318",4.926,2.727868852,57.41140437
"2319",2.516,2.55615942,54.72429841
"2320",8.74,2.861830743,61.7106862
"2321",2.614,2.722316865,56.66507641
"2322",2.912,1.694252874,52.59634184
"2323",6.996,1.941176471,52.91871137
"2324",0.035,2.163870968,52.36463918
"2325",9.205,2.378716745,56.26149112
"2326",1.552,1.707505519,63.15510915
"2327",0.893,2.407608696,61.71191082
"2328",5.322,1.941666667,50.76418956
"2329",9.681,3.401496259,61.21156883
"2330",4.003,1.893178893,51.19117662
"2331",2.08,1.94721826,62.01610779
"2332",8.834,2.533011272,59.50253733
"2333",9.743,2.990909091,59.81510612
"2334",4.264,3.261146497,54.16254434
"2335",4.475,3.199616123,52.53833859
"2336",7.445,2.989672978,59.26371818
"2337",5.404,3.140969163,54.44158212
"2338",6.464,3.551724138,54.92122972
"2339",9.738,3.786632391,57.1181757
"2340",7.318,3.038202247,59.55862539
"2341",6.411,2.936210131,52.87773495
"2342",6.204,2.087020649,53.85230704
"2343",6.091,4.577160494,58.96397495
"2344",5.63,2.295795796,55.64663356
"2345",4.634,1.871465296,56.97037882
"2346",3.54,3.88,57.70529453
"2347",5.369,2.342696629,56.52505033
"2348",4.696,1.791619479,53.99079529
"2349",8.423,2.448717949,58.77807418
"2350",5.785,2.538230885,60.78992107
"2351",0.211,1.24852071,49.07286955
"2352",6.176,2.168486739,60.06318399
"2353",6.257,3.283505155,55.9411293
"2354",8.366,3.115163148,53.93564763
"2355",6.576,3.139534884,54.69495643
"2356",5.437,3.045955882,55.73004508
"2357",4.552,2.024390244,52.46840542
"2358",5.489,2.484451718,52.62460404
"2359",0.923,1.638297872,55.62063774
"2360",0.107,1.591148577,53.24626453
"2361",3.008,1.542372881,57.70450345
"2362",4.566,2.157894737,52.38000417
"2363",3.63,3.17535545,55.93902935
"2364",5.685,2.497560976,51.48905809
"2365",4.567,3.041067762,57.65081237
"2366",2.604,1.620067644,53.4198147
"2367",3.879,1.833333333,54.00162605
"2368",2.299,2.002915452,57.47411266
"2369",6.384,1.783878505,54.10314464
"2370",2.842,3.052401747,59.86028317
"2371",3.815,3.00204499,56.64571714
"2372",3.042,2.918669131,56.35706155
"2373",7.077,2.318181818,55.95815804
"2374",0.49,1.148584906,52.68273334
"2375",5.245,1.945879459,51.12049478
"2376",4.888,2.667757774,56.4744827
"2377",6.018,2.204285714,55.59459633
"2378",3.856,2.142490372,55.87694243
"2379",1.684,2.427536232,51.3046006
"2380",8.674,3.209026128,56.63727968
"2381",4.388,3.280922432,57.81889125
"2382",4.698,2.389240506,52.0956598
"2383",0.972,1.113033449,61.07577167
"2384",4.82,2.143288084,58.00188356
"2385",9.793,3.118040089,61.96657904
"2386",3.903,2.251148545,51.15483082
"2387",5.644,2.313161876,54.68093092
"2388",0.508,2.016393443,54.4181889
"2389",6.645,3.428571429,53.22893889
"2390",4.218,1.251101322,55.02120481
"2391",10.208,3.318897638,58.75469532
"2392",7.662,3.13125,58.21483796
"2393",9.717,3.733490566,60.3194986
"2394",8.675,3.540909091,61.69981118
"2395",2.387,3.065075922,53.27180908
"2396",1.936,2.127433628,52.2043545
"2397",6.553,2.429618768,55.87134333
"2398",7.296,2.667731629,56.33099832
"2399",3.868,2.032934132,54.26984324
"2400",0.506,2.427884615,52.76575293
"2401",3.746,3.307216495,50.80459899
"2402",0.684,2.492592593,54.1542192
"2403",0.027,2.021126761,51.70902751
"2404",1.146,1.630747126,57.1396078
"2405",5.359,2.073232323,52.06801801
"2406",5.646,2.599659284,52.9245177
"2407",4.816,2.580406654,53.17048207
"2408",1.848,2.838709677,57.71443388
"2409",2.86,3.481981982,53.56486303
"2410",4.186,3.186320755,55.45930439
"2411",0.122,2.008591065,51.70902751
"2412",3.16,1.391038697,54.21897624
"2413",4.556,2.043126685,56.46335531
"2414",4.586,3.601049869,58.31936866
"2415",2.645,2.529945554,53.12193401
"2416",3.701,3.840116279,55.83001868
"2417",4.993,2.847107438,54.98256342
"2418",3.733,3.077212806,53.26906469
"2419",4.446,2.434701493,55.58993577
"2420",3.794,1.593220339,63.17592459
"2421",4.599,3.735602094,56.36134619
"2422",0.091,1.936692506,53.31710492
"2423",0.788,2.020671835,63.17592459
"2424",4.146,2.668032787,52.26916978
"2425",3.677,3.374712644,55.79268515
"2426",4.058,2.254062038,54.81183553
"2427",3.834,2.591869919,54.41392411
"2428",7.666,2.32172471,54.75648547
"2429",3.596,3.429280397,52.7535378
"2430",3.574,1.98678996,53.62216259
"2431",6.568,1.866666667,50.77194261
"2432",7.736,3.513513514,53.43657238
"2433",5.17,2.246312684,51.67712219
"2434",0,1.879746835,57.80549328
"2435",3.219,2.486288848,58.85672345
"2436",3.956,2.182926829,50.9829907
"2437",0.207,1.06185567,50.45274623
"2438",6.897,3.37962963,54.24685433
"2439",2.452,3.455445545,54.34729902
"2440",1.019,3.588652482,57.28684278
"2441",0,1.512773723,51.48557157
"2442",4.344,2.060740741,57.33315224
"2443",4.508,3.37037037,57.94069294
"2444",1.477,2.679417122,53.38492242
"2445",2.593,1.945652174,50.76829132
"2446",1.838,2.217729393,56.31859405
"2447",3.923,2.604166667,54.17956918
"2448",5.242,2.18794835,55.25127673
"2449",0.635,1.65535248,50.98831191
"2450",4.436,1.845488257,54.03959728
"2451",6.606,2.018666667,55.17712925
"2452",1.936,3.25974026,56.89629414
"2453",6.408,2.41025641,51.24569701
"2454",2.111,2.330033003,58.91190975
"2455",0.086,0.828571429,56.98243102
"2456",2.823,2.128244275,56.48217039
"2457",6.788,2.04505814,54.56005219
"2458",0.01,2.097101449,52.18143507
"2459",0.72,0.843345112,52.68273334
"2460",4.581,2.042459736,55.46924411
"2461",2.749,2.258064516,51.41870136
"2462",0.886,2.3046875,50.85793171
"2463",6.457,2.182451253,51.862539
"2464",2.663,1.294695481,62.49983978
"2465",5.192,2.442879499,56.15388794
"2466",2.434,3.011709602,56.18034964
"2467",5.338,1.724966622,56.26900135
"2468",4.19,2.655518395,56.0830965
"2469",2.376,2.221879815,58.28434905
"2470",1.422,1.652631579,63.15510915
"2471",0.741,1.649438202,56.7005087
"2472",6.202,2.376237624,54.92807379
"2473",4.494,2.155015198,54.51831411
"2474",1.662,2.166083916,54.12433337
"2475",4.964,2.856873823,54.73488955
"2476",0.067,1.607025247,53.3708968
"2477",4.434,1.919727891,56.48217039
"2478",5.648,3.039761431,58.82142141
"2479",0.845,2.056097561,62.35622426
"2480",1.237,1.856711916,59.51989999
"2481",6.641,2.913207547,49.8177104
"2482",3.411,1.786666667,56.66626233
"2483",3.211,2.313458262,56.93458673
"2484",3.051,3.382882883,54.79613175
"2485",1.154,1.848387097,55.07977079
"2486",3.183,3.552083333,56.8907264
"2487",3.694,2.483685221,55.81624613
"2488",3.378,1.523861171,53.08096287
"2489",4.232,1.809859155,55.96544714
"2490",4.706,2.009817672,55.92050218
"2491",0.716,2.141566265,63.17592459
"2492",4.585,4.013888889,59.78090427
"2493",3.752,1.885534591,54.20517891
"2494",0.605,1.884615385,58.21474352
"2495",7.639,3.229508197,59.44020409
"2496",10.633,3.763392857,60.05905442
"2497",8.589,2.974789916,54.64080842
"2498",8.543,3.955555556,61.13985162
"2499",11.09,3.639908257,59.7907931
"2500",6.751,3.381642512,57.95041455
"2501",11.204,3.525252525,60.02896394
"2502",10.547,3.258449304,59.96089907
"2503",10.111,2.873214286,60.64038965
"2504",10.989,3.187242798,60.07672191
"2505",10.672,3.342528736,62.87854109
"2506",11.723,3.278431373,59.0916559
"2507",10.873,3.865139949,58.0711286
"2508",8.236,3.601366743,60.25764199
"2509",8.256,2.967611336,56.47078039
"2510",8.694,3.068410463,61.68165752
"2511",8.04,3.673913043,61.4415656
"2512",8.975,4.098734177,57.09104237
"2513",10.828,4.183246073,58.46550736
"2514",8.316,4,58.95195923
"2515",10.643,4.360703812,62.19041362
"2516",7.872,3.969026549,60.53689992
"2517",8.494,3.124505929,63.35534037
"2518",7.343,3.073170732,63.30205335
"2519",9.677,2.888663968,63.2681448
"2520",7.83,3.202991453,55.79334987
"2521",9.146,2.84469697,57.08662502
"2522",9.525,3.326923077,58.91912107
"2523",8.909,2.971544715,60.37294665
"2524",8.858,3.278195489,61.20976738
"2525",9.845,3.326254826,59.000003
"2526",9.04,3.772727273,60.53689992
"2527",1.844,1.487944891,53.61793341
"2528",2.125,1.169491525,54.94798875
"2529",2.838,2.469026549,54.81826729
"2530",2.884,1.901185771,53.45039804
"2531",4.064,3.371007371,55.46878742
"2532",5.307,1.758017493,51.57043232
"2533",2.266,1.600456621,53.07068295
"2534",3.22,1.859437751,52.89533305
"2535",2.896,2.354368932,54.50110442
"2536",7.85,2.527196653,53.94753177
"2537",3.813,3.24795082,57.12263555
"2538",8.181,3.030888031,58.57783143
"2539",9.004,2.727954972,61.80246303
"2540",3.329,1.498910675,50.94578437
"2541",8.811,3.740648379,58.79024888
"2542",6.555,1.997458704,50.11629337
"2543",5.655,2.658456486,52.84839283
"2544",3.663,2.32218845,51.79124882
"2545",2.197,2.097101449,51.07871222
"2546",7.493,3.33007335,58.79033998
"2547",4.999,1.585480094,52.18644853
"2548",2.157,2.019386107,56.2429664
"2549",6.863,2.13536379,54.86969575
"2550",7.635,3.055084746,56.09996818
"2551",7.437,3.162637363,55.9332272
"2552",9.03,3.154004107,59.52104731
"2553",4.129,2.704414587,55.20571196
"2554",7.192,3.776344086,52.99419411
"2555",9.362,2.719063545,60.74400093
"2556",9.644,2.772151899,54.96596783
"2557",2.956,3.74137931,55.34947073
"2558",6.347,2.787625418,58.8759926
"2559",9.465,2.549319728,55.39594071
"2560",6.451,3.527777778,57.95535811
"2561",7.681,4.233516484,58.00657108
"2562",7.127,3.08249497,64.18915458
"2563",10.447,4.682098765,59.01056789
"2564",5.281,1.931847969,55.92050218
"2565",8.441,3.751231527,57.55079286
"2566",9.362,3.377470356,60.61275979
"2567",9.024,3.34032634,59.64246652
"2568",7.024,2.803883495,56.3201642
"2569",6.918,3.755196305,55.89070409
"2570",5.154,1.955242967,51.97023991
"2571",5.85,3.013108614,53.69204688
"2572",3.559,1.49733191,54.78979593
"2573",1.682,2.537993921,56.2162444
"2574",5.228,2.660098522,53.25207047
"2575",7.146,3.167315175,58.41543109
"2576",0.734,1.63310962,59.97867315
"2577",5.806,2.294851794,51.87371458
"2578",3.93,2.854508197,56.40702826
"2579",0.469,2.574585635,51.51370872
"2580",9.803,3.598290598,58.42554545
"2581",7.539,2.516962843,57.5796916
"2582",6.281,2.354587869,56.70569117
"2583",10.572,3.478060046,56.79859082
"2584",7.613,1.702907712,50.58987975
"2585",10.74,3.601476015,52.18586499
"2586",9.262,2.579925651,60.82956357
"2587",6.777,2.777576854,54.96805442
"2588",5.649,2.442990654,54.01111123
"2589",4.595,2.349753695,52.54222416
"2590",4.637,1.994764398,53.85145653
"2591",4.968,1.904392765,53.01539013
"2592",3.49,1.579976985,55.49833224
"2593",7.166,2.333333333,56.21076084
"2594",2.797,2.010189229,57.19458827
"2595",2.924,2.054242003,51.74361864
"2596",5.273,2.050894085,54.45407285
"2597",4.565,1.689486553,51.41405663
"2598",6.99,2.251412429,51.89602989
"2599",2.318,2.739047619,55.45093036
"2600",0,1.844506518,54.58144026
"2601",5.521,3.61440678,54.49082026
"2602",0.023,2.127433628,53.7167635
"2603",6.963,2.541436464,59.53618205
"2604",9.431,2.456859972,54.93903201
"2605",4.401,2.09039548,53.92738006
"2606",7.766,2.925423729,60.89271581
"2607",7.859,3.333333333,56.2327414
"2608",0,1.373134328,59.17204406
"2609",8.392,2.282843895,57.20701048
"2610",8.839,3.128421053,59.36897357
"2611",8.138,2.69846678,54.16938261
"2612",5.075,3.092105263,57.60758005
"2613",6.747,3.997067449,53.29709698
"2614",6.414,1.886871508,53.8953231
"2615",6.292,2.298219585,58.61683031
"2616",11.178,3.502155172,58.27855501
"2617",6.668,1.77025393,50.9829907
"2618",7.684,2.370967742,56.59626115
"2619",9.463,2.742805755,55.89799989
"2620",6.777,2.10693302,53.65862692
"2621",3.045,2.590566038,56.78464779
"2622",4.664,3.319306931,59.42474404
"2623",9.471,3.124454148,56.08351036
"2624",3.469,3.007827789,57.07630453
"2625",8.804,3.356347439,55.28456709
"2626",0.272,1.516666667,55.84696269
"2627",7.197,1.996670366,54.57899288
"2628",8.309,2.07201087,53.9539748
"2629",9.25,3.950777202,55.63699471
"2630",3.298,2.03002611,50.60944098
"2631",7.028,1.720961282,51.06798588
"2632",2.507,2.061290323,53.56993045
"2633",7.661,3.552511416,60.58715879
"2634",8.441,3.202959831,53.91368694
"2635",1.916,2.694323144,54.1996848
"2636",4.345,3.425061425,51.98087459
"2637",1.909,2.964125561,53.37620336
"2638",2.058,3.279591837,55.48756412
"2639",7.933,3.581947743,53.89157645
"2640",6.603,2.088676671,59.2517553
"2641",2.83,2.413602941,53.41074525
"2642",4.006,1.819074334,55.31723562
"2643",8.416,3.246341463,54.94497233
"2644",6.441,2.636197441,53.27749262
"2645",5.773,2.97137746,51.60293124
"2646",9.344,3.205542725,54.72655002
"2647",8.348,4.036414566,54.48458327
"2648",7.687,2.058055152,49.04397451
"2649",5.742,1.993189557,52.20784733
"2650",6.869,2.495826377,54.73457323
"2651",3.026,2.130434783,53.08912781
"2652",3.713,1.971685972,51.69595048
"2653",6.373,3.229064039,55.16552835
"2654",3.939,3.477541371,52.5672306
"2655",8.071,2.551537071,58.33286363
"2656",3.811,3.267532468,51.80256654
"2657",9.243,2.167164179,57.09729575
"2658",3.107,2.715370019,52.02679435
"2659",9.545,3.819178082,56.55506593
"2660",5.208,4.06127451,52.34213949
"2661",10.513,3.055343511,56.7904351
"2662",4.134,2.035460993,51.2627096
"2663",0.961,1.489891135,55.18599214
"2664",4.466,2.27510917,55.81594732
"2665",3.881,2.481907895,51.44793745
"2666",5.593,3.299126638,64.18915458
"2667",4.752,3.1125,57.11218882
"2668",0.436,2.413407821,55.14848774
"2669",5.169,1.888888889,51.61708615
"2670",7.55,2.384047267,53.24855919
"2671",1.657,2.296740995,52.54002706
"2672",3.446,2.266331658,50.85363672
"2673",3.668,4.118644068,60.58715879
"2674",2.547,2.888646288,54.73946141
"2675",1.931,2.680297398,54.08442021
"2676",1.947,3.416470588,53.64242773
"2677",2.06,3.63373494,52.06635088
"2678",4.455,3.174025974,56.90562286
"2679",2.046,2.351170569,49.69672515
"2680",5.559,2.962365591,59.15782219
"2681",3.191,2.965328467,53.68726166
"2682",0.794,1.888095238,53.87918164
"2683",5.746,1.777358491,53.3958612
"2684",0.358,3.06779661,51.87371458
"2685",8.316,2.186577181,55.92141845
"2686",3.732,2.33081571,51.87418742
"2687",2.876,1.611909651,54.27068132
"2688",4.045,1.759090909,51.82114668
"2689",9.934,3.437823834,56.40599341
"2690",4.704,2.002570694,51.50625009
"2691",0.976,2.507731959,54.58971044
"2692",8.587,2.802816901,60.0961425
"2693",9.385,3.05313093,57.00702314
"2694",6.744,2.571428571,50.46501579
"2695",6.617,3.456431535,53.87278466
"2696",6.001,2.43946932,56.42485954
"2697",4.372,2.747272727,56.27112007
"2698",5.542,3.368888889,55.39128857
"2699",10.454,3.751918159,58.50171187
"2700",9.138,2.888682746,58.84320694
"2701",6.644,2.695422535,54.5024327
"2702",4.488,2.278461538,53.89690912
"2703",4.45,3.575117371,57.89212392
"2704",6.99,2.177394035,55.7547321
"2705",6.775,2.460784314,54.22913919
"2706",2.723,3.634517766,57.23822643
"2707",5.216,2.267409471,57.57725886
"2708",3.312,2.122699387,52.36152727
"2709",7.784,2.847222222,55.90640513
"2710",7.604,2.358006042,52.32203705
"2711",8.736,2.585284281,57.15700624
"2712",6.399,2.327272727,53.47116769
"2713",6.903,2.987244898,53.2468605
"2714",7.771,2.768361582,55.99865682
"2715",2.78,3.139689579,60.353376
"2716",0.144,2.833984375,53.4698112
"2717",4.76,1.921700224,52.09601904
"2718",5.982,2.644404332,54.12034241
"2719",2.023,2.659047619,58.13005931
"2720",3.169,2.292207792,54.36435496
"2721",2.792,2.064873418,56.05062976
"2722",2.442,1.799763033,52.69259414
"2723",3.163,3.287946429,58.7429162
"2724",4.465,2.421501706,50.09224966
"2725",6.005,3.237424547,55.98328754
"2726",4.117,1.8852657,53.23720594
"2727",4.71,1.82441701,52.1204535
"2728",3.484,1.957063712,50.92402162
"2729",3.67,2.041436464,55.20779173
"2730",3.344,1.811163895,52.15374643
"2731",6.208,3.01594533,53.70216823
"2732",5.293,2.98136646,54.75308176
"2733",9.979,2.705667276,60.57633995
"2734",2.941,3.039665971,59.67589029
"2735",6.668,1.695808383,52.63870803
"2736",6.16,3.329218107,54.4211371
"2737",6.216,2.248529412,53.70667486
"2738",3.527,1.945695364,55.0574337
"2739",6.45,2.71402214,54.70015009
"2740",9.006,3.211934156,54.89384362
"2741",5.658,3.378927911,54.39572254
"2742",3.314,2.218446602,52.89906182
"2743",2.984,1.120512821,55.84696269
"2744",8.817,3.574626866,56.81993571
"2745",10.258,3.582022472,60.64031945
"2746",4.644,1.763870968,52.91068239
"2747",3.576,1.648351648,53.7167635
"2748",3.96,2.588235294,52.89837311
"2749",8.535,2.918269231,54.11743061
"2750",0.896,1.045774648,55.51497106
"2751",9.319,3.077868852,55.37266212
"2752",7.887,3.246049661,55.27785647
"2753",4.233,3.159898477,55.83825901
"2754",9.788,3.615207373,57.12428559
"2755",1.417,2.976842105,53.85810016
"2756",2.525,1.757419355,50.13649416
"2757",2.886,1.665850673,51.70902751
"2758",2.679,1.915331808,52.75459096
"2759",4.429,2.243609023,53.01168213
"2760",4.718,3.277027027,53.5690607
"2761",5.843,2.141542002,51.88750372
"2762",4.924,2.47027972,52.1416998
"2763",3.697,1.847150259,53.7404289
"2764",3.319,1.74829932,54.96420369
"2765",3.8,1.918181818,52.37785626
"2766",3.235,2.228310502,53.51308301
"2767",0.788,1.569138277,57.78288767
"2768",1.623,2.760914761,56.15640622
"2769",2.881,3.311881188,52.93925523
"2770",4.915,3.945945946,55.95348431
"2771",4.203,2.660412758,54.73458605
"2772",0.725,1.454,54.28003998
"2773",5.782,1.762331839,54.33689881
"2774",0.921,1.561016949,57.5578047
"2775",3.447,2.167182663,51.9429702
"2776",5.004,4.316860465,53.3226045
"2777",2.867,3.08,55.2757529
"2778",3.243,3.3875,53.2299436
"2779",4.263,1.958391123,54.27161376
"2780",4.805,1.684554974,53.47242439
"2781",4.426,4.288461538,57.94098755
"2782",2.396,2.733471074,56.11026186
"2783",2.78,2.710204082,53.94880143
"2784",0.005,1.832335329,52.84067089
"2785",4.639,3.666666667,56.22237711
"2786",5.95,2.621908127,53.08425877
"2787",4.767,2.622144112,53.17048207
"2788",3.567,2.353361946,55.05348369
"2789",4.712,3.382289417,51.78422501
"2790",3.153,1.425981873,52.84067089
"2791",5.154,2.130563798,53.37467327
"2792",6.564,3.30239521,55.24765205
"2793",3.333,2.204918033,52.08100455
"2794",1.793,2.460055096,57.27814114
"2795",2.939,2.391150442,58.14387022
"2796",4.046,2.360429448,51.08688805
"2797",5.356,2.623616236,51.13303651
"2798",5.662,2.422370618,54.81228566
"2799",2.695,3.130337079,55.13739702
"2800",0.328,1.815642458,55.02340608
"2801",1.379,2.083459788,57.62016972
"2802",2.112,2.615384615,53.38083977
"2803",4.413,3.509803922,59.91458056
"2804",3.704,2.601436266,53.14770538
"2805",6.007,2.103004292,52.11571158
"2806",1.688,1.898419865,55.67575081
"2807",5.234,2.316987741,53.42689797
"2808",3.418,2.193984962,55.92050218
"2809",3.652,2.194202899,54.16734273
"2810",7.207,1.970737913,57.04119665
"2811",6.545,1.752851711,54.05632285
"2812",6.802,3.461368653,54.5815866
"2813",4.801,2.276223776,52.84256043
"2814",3.631,2.386645963,58.59899453
"2815",2.468,1.629353234,56.06822892
"2816",0,1.118811881,50.45274623
"2817",2.522,3.44469526,54.09012264
"2818",2.437,2.194736842,55.0001337
"2819",3.328,1.745454545,53.79115282
"2820",1.087,1.40547588,51.48557157
"2821",5.483,2.635643564,50.12510999
"2822",2.736,2.743396226,54.44140677
"2823",5.267,2.529209622,52.26916978
"2824",4.088,1.219591837,52.8561764
"2825",7.987,3.677966102,56.45152971
"2826",2.697,3.016393443,55.92201201
"2827",2.323,1.952956989,55.05598694
"2828",3.946,2.513937282,56.05333288
"2829",0.02,1.498910675,59.14410192
"2830",4.603,1.810939358,50.9627804
"2831",0.018,2.249253731,56.2429664
"2832",6.561,2.883895131,53.80548487
"2833",3.536,1.894502229,56.05062976
"2834",2.291,2.145187602,52.56631248
"2835",5.678,3.791208791,53.29463833
"2836",3.968,2.088193457,55.03971945
"2837",4.221,2.153635117,56.23917686
"2838",1.664,2.417721519,57.45563471
"2839",4.071,2.099547511,56.20638577
"2840",3.06,2.887265136,55.98370984
"2841",2.182,1.761634506,52.50833986
"2842",2.132,1.492638732,56.85400636
"2843",4.352,2.382075472,54.23322397
"2844",4.611,3.325791855,53.96817215
"2845",2.403,2.092261905,57.19088689
